rf1,rf2,rf3
0.0,0.035,0.965
1.0,0.0,0.0
1.0,0.0,0.0
0.9,0.0575,0.0425
0.0,0.135,0.865
0.0,0.125,0.875
1.0,0.0,0.0
0.9825,0.01,0.0075
0.0075,0.005,0.9875
0.0,0.005,0.995
0.0,0.005,0.995
0.0025,0.16,0.8375
1.0,0.0,0.0
0.005,0.0125,0.9825
0.0,0.205,0.795
0.0,0.0125,0.9875
0.0,0.1075,0.8925
0.0,0.005,0.995
1.0,0.0,0.0
0.0,0.06,0.94
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0075,0.9925
0.0,0.955,0.045
0.0025,0.3375,0.66
1.0,0.0,0.0
0.0,0.07,0.93
0.0,0.5,0.5
0.0025,0.9125,0.085
0.9975,0.0,0.0025
0.0,0.11,0.89
0.0,0.005,0.995
0.0,0.0075,0.9925
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.1125,0.8875
0.0025,0.06,0.9375
1.0,0.0,0.0
0.0,0.9925,0.0075
1.0,0.0,0.0
0.0025,0.6125,0.385
1.0,0.0,0.0
0.0,0.0075,0.9925
0.0025,0.0,0.9975
0.0,0.0375,0.9625
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0325,0.9675
0.0,0.2475,0.7525
0.0,0.02,0.98
0.995,0.0,0.005
0.0,0.305,0.695
1.0,0.0,0.0
0.0,0.0325,0.9675
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0375,0.9625
0.0025,0.1975,0.8
0.0,0.0075,0.9925
1.0,0.0,0.0
0.0075,0.0725,0.92
0.0,0.885,0.115
0.0,0.0575,0.9425
0.0,0.9975,0.0025
0.0,0.99,0.01
0.995,0.0025,0.0025
0.0025,0.005,0.9925
0.0,0.1375,0.8625
0.0,0.0075,0.9925
0.0,0.4325,0.5675
0.0125,0.5425,0.445
0.0225,0.5425,0.435
1.0,0.0,0.0
0.9975,0.0,0.0025
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0475,0.9525
0.9575,0.0175,0.025
0.0,0.0075,0.9925
0.9975,0.0025,0.0
0.0,0.38,0.62
1.0,0.0,0.0
0.015,0.045,0.94
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.8125,0.1875
0.0,0.025,0.975
0.0,0.8,0.2
0.0,0.0125,0.9875
0.0,0.0625,0.9375
0.0,0.0725,0.9275
1.0,0.0,0.0
0.0,0.99,0.01
1.0,0.0,0.0
0.0,0.5175,0.4825
0.0,0.0,1.0
0.0,0.0025,0.9975
1.0,0.0,0.0
0.9775,0.0,0.0225
0.0,0.065,0.935
0.0,0.0,1.0
0.0025,0.05,0.9475
0.0,0.1525,0.8475
0.0,0.1125,0.8875
0.0,0.96,0.04
1.0,0.0,0.0
0.0,0.0025,0.9975
0.02,0.125,0.855
0.0,0.6175,0.3825
1.0,0.0,0.0
1.0,0.0,0.0
0.99,0.0025,0.0075
0.9975,0.0,0.0025
0.0025,0.935,0.0625
0.0,1.0,0.0
0.9925,0.005,0.0025
0.0,0.0,1.0
0.0,0.115,0.885
1.0,0.0,0.0
1.0,0.0,0.0
0.0025,0.7025,0.295
0.0,0.0,1.0
1.0,0.0,0.0
0.9975,0.0,0.0025
0.93,0.04,0.03
0.0,0.0,1.0
0.0,0.0125,0.9875
0.0,0.085,0.915
0.0,0.0275,0.9725
1.0,0.0,0.0
0.0,0.6975,0.3025
0.0,0.01,0.99
0.0475,0.4525,0.5
0.0,0.585,0.415
0.0,0.05,0.95
0.0675,0.485,0.4475
0.0,0.1075,0.8925
0.0,0.755,0.245
0.0,0.905,0.095
0.0,0.025,0.975
0.0,0.0075,0.9925
0.0,0.0025,0.9975
0.0,0.0,1.0
0.0,0.0775,0.9225
0.0,0.0,1.0
0.97,0.0125,0.0175
0.0,0.0275,0.9725
0.9825,0.0075,0.01
1.0,0.0,0.0
1.0,0.0,0.0
0.05,0.0525,0.8975
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.155,0.845
1.0,0.0,0.0
0.0,0.0275,0.9725
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0025,0.0125,0.985
0.0,0.0175,0.9825
0.9775,0.0125,0.01
0.0,0.045,0.955
0.9425,0.0125,0.045
1.0,0.0,0.0
0.0,0.0975,0.9025
0.0,0.425,0.575
0.0,0.1075,0.8925
0.0,0.015,0.985
0.03,0.0475,0.9225
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.005,0.995
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0025,0.7275,0.27
1.0,0.0,0.0
0.0,0.8125,0.1875
1.0,0.0,0.0
0.0,0.26,0.74
0.0,0.7125,0.2875
0.0,0.0,1.0
0.0,0.1825,0.8175
0.0,0.45,0.55
0.0,0.0075,0.9925
0.0,0.055,0.945
0.0,0.8925,0.1075
0.0,0.05,0.95
0.0,0.0525,0.9475
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0075,0.9925
0.0,0.01,0.99
0.9975,0.0,0.0025
0.0,0.02,0.98
1.0,0.0,0.0
0.0,0.0325,0.9675
0.0,0.095,0.905
0.0,0.0,1.0
0.995,0.0,0.005
0.9725,0.0125,0.015
0.0,0.0025,0.9975
0.0,0.005,0.995
0.015,0.0275,0.9575
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0025,0.9975
0.0025,0.11,0.8875
0.0,0.0125,0.9875
0.0,0.065,0.935
0.0,0.31,0.69
0.0,0.125,0.875
0.0,0.1325,0.8675
0.0,0.745,0.255
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.4875,0.5125
0.0025,0.5125,0.485
1.0,0.0,0.0
1.0,0.0,0.0
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9975,0.0025,0.0
1.0,0.0,0.0
0.0,0.175,0.825
0.0,0.0,1.0
0.0,0.9575,0.0425
0.0,0.335,0.665
0.0,0.08,0.92
0.0,0.0075,0.9925
0.0,0.255,0.745
0.9325,0.02,0.0475
0.9925,0.0,0.0075
1.0,0.0,0.0
0.0,0.0675,0.9325
1.0,0.0,0.0
0.0,0.2,0.8
0.0,0.0025,0.9975
1.0,0.0,0.0
0.0,0.06,0.94
1.0,0.0,0.0
0.9925,0.005,0.0025
1.0,0.0,0.0
1.0,0.0,0.0
0.01,0.135,0.855
0.08,0.21,0.71
0.0,0.005,0.995
0.0475,0.2425,0.71
0.0,0.0325,0.9675
0.0,0.0075,0.9925
0.0,0.0,1.0
0.0,0.015,0.985
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0925,0.9075
0.0,0.2275,0.7725
0.0,0.01,0.99
0.0,0.0,1.0
0.0,0.0875,0.9125
0.0,0.0125,0.9875
1.0,0.0,0.0
0.0,0.005,0.995
0.9925,0.0025,0.005
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.01,0.99
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0025,0.9975
0.9475,0.0,0.0525
0.0025,0.1775,0.82
1.0,0.0,0.0
0.94,0.015,0.045
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.9975,0.0,0.0025
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0175,0.9825
0.0,0.145,0.855
1.0,0.0,0.0
0.0,0.0,1.0
0.9975,0.0,0.0025
0.0,0.0175,0.9825
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.085,0.915
0.0,0.26,0.74
0.0,0.865,0.135
1.0,0.0,0.0
0.0,0.0875,0.9125
1.0,0.0,0.0
0.0025,0.2,0.7975
0.0,0.0025,0.9975
0.0,0.0125,0.9875
0.0,0.005,0.995
0.0,0.0125,0.9875
0.9825,0.0025,0.015
0.9675,0.01,0.0225
0.9975,0.0025,0.0
0.0,0.6075,0.3925
0.0,0.0025,0.9975
0.985,0.015,0.0
0.9975,0.0,0.0025
0.0,0.175,0.825
0.0,0.0575,0.9425
0.0,0.0075,0.9925
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0525,0.9475
1.0,0.0,0.0
0.0,0.055,0.945
0.995,0.0025,0.0025
0.0,0.1825,0.8175
1.0,0.0,0.0
0.1025,0.685,0.2125
0.0,0.0275,0.9725
0.07,0.2575,0.6725
1.0,0.0,0.0
0.0,0.005,0.995
0.0,0.05,0.95
0.0,0.0275,0.9725
0.0,0.12,0.88
0.0,0.0,1.0
0.0,0.005,0.995
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0025,0.9975
0.9325,0.03,0.0375
0.0,0.0425,0.9575
1.0,0.0,0.0
0.0,0.9825,0.0175
0.0,0.0,1.0
0.0,0.0,1.0
0.0125,0.0425,0.945
1.0,0.0,0.0
1.0,0.0,0.0
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.635,0.365
0.0,0.01,0.99
0.0,0.615,0.385
0.99,0.0,0.01
0.0,0.0125,0.9875
0.0,0.125,0.875
0.985,0.0025,0.0125
0.0,0.0,1.0
0.0,0.125,0.875
0.0,0.02,0.98
0.99,0.0,0.01
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0125,0.9875
0.0,0.04,0.96
1.0,0.0,0.0
0.0,0.01,0.99
0.0,0.02,0.98
0.0,0.01,0.99
0.0,0.895,0.105
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0275,0.9725
0.9875,0.0075,0.005
0.0,0.0,1.0
1.0,0.0,0.0
0.0075,0.77,0.2225
1.0,0.0,0.0
0.9825,0.005,0.0125
0.0175,0.0975,0.885
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9975,0.0,0.0025
0.0,0.1225,0.8775
0.9975,0.0025,0.0
1.0,0.0,0.0
0.0,0.5475,0.4525
0.0,0.255,0.745
1.0,0.0,0.0
0.0,0.015,0.985
0.0,0.2325,0.7675
0.0,0.0,1.0
0.0,0.08,0.92
0.0,0.0075,0.9925
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.0025,0.9975
0.0,0.0925,0.9075
0.94,0.03,0.03
0.0,0.135,0.865
0.0,0.09,0.91
0.0,0.875,0.125
0.0,0.2825,0.7175
0.0,0.34,0.66
1.0,0.0,0.0
0.005,0.74,0.255
0.0,0.53,0.47
1.0,0.0,0.0
0.0,0.1725,0.8275
0.0,0.9175,0.0825
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.195,0.805
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.005,0.995
0.0,0.0625,0.9375
0.0,0.0325,0.9675
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.0075,0.9925
0.0,0.085,0.915
0.0,0.0475,0.9525
0.0,0.3025,0.6975
1.0,0.0,0.0
0.0,0.195,0.805
0.0,0.21,0.79
0.0125,0.6075,0.38
0.995,0.0,0.005
1.0,0.0,0.0
0.0,0.0025,0.9975
0.0,0.1075,0.8925
0.0,0.78,0.22
1.0,0.0,0.0
0.1775,0.215,0.6075
1.0,0.0,0.0
0.1225,0.3375,0.54
0.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.2175,0.7825
0.9975,0.0,0.0025
0.0,0.0025,0.9975
0.0,0.535,0.465
1.0,0.0,0.0
0.0,0.9475,0.0525
0.995,0.0,0.005
0.0,0.49,0.51
0.0,0.85,0.15
0.0,0.0,1.0
0.0,0.0725,0.9275
0.9975,0.0025,0.0
0.9975,0.0,0.0025
0.0,0.2975,0.7025
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.01,0.99
0.975,0.0175,0.0075
0.9975,0.0,0.0025
0.0,0.1475,0.8525
0.0025,0.6925,0.305
1.0,0.0,0.0
0.0,0.045,0.955
1.0,0.0,0.0
0.0,0.0,1.0
0.9975,0.0,0.0025
0.0075,0.1875,0.805
0.0,0.005,0.995
0.0,0.0175,0.9825
0.0,0.005,0.995
0.0,0.1875,0.8125
0.0,0.0025,0.9975
0.0,0.0325,0.9675
0.0,0.0175,0.9825
1.0,0.0,0.0
0.0,0.01,0.99
0.0,0.035,0.965
0.98,0.01,0.01
0.9925,0.0025,0.005
1.0,0.0,0.0
0.0,0.0025,0.9975
0.0,0.0675,0.9325
0.005,0.08,0.915
0.0,0.9975,0.0025
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0225,0.9775
0.0025,0.0325,0.965
0.0,0.0575,0.9425
0.0025,0.8775,0.12
0.0,0.0,1.0
0.0,0.0075,0.9925
0.0,0.005,0.995
0.0025,0.03,0.9675
1.0,0.0,0.0
0.0,0.0075,0.9925
0.0,0.0175,0.9825
0.0175,0.095,0.8875
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.98,0.02
1.0,0.0,0.0
0.995,0.0025,0.0025
1.0,0.0,0.0
0.0,0.0125,0.9875
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.1975,0.8025
0.0,0.17,0.83
0.975,0.0075,0.0175
1.0,0.0,0.0
0.0,0.0075,0.9925
0.0,0.01,0.99
0.0,0.0,1.0
0.005,0.3775,0.6175
1.0,0.0,0.0
0.985,0.005,0.01
0.0,0.0,1.0
0.005,0.0125,0.9825
0.0,0.005,0.995
0.0,0.06,0.94
1.0,0.0,0.0
0.0,0.0,1.0
0.995,0.0025,0.0025
0.0,0.005,0.995
1.0,0.0,0.0
0.0,0.4125,0.5875
0.0,0.0,1.0
0.0,0.96,0.04
0.035,0.5275,0.4375
1.0,0.0,0.0
0.0,0.0,1.0
0.0025,0.2725,0.725
0.0,0.03,0.97
1.0,0.0,0.0
0.0,0.7525,0.2475
0.0,0.0075,0.9925
0.0,0.0,1.0
0.005,0.025,0.97
0.0,0.0125,0.9875
1.0,0.0,0.0
0.0,0.1275,0.8725
1.0,0.0,0.0
0.0025,0.465,0.5325
0.0,0.3325,0.6675
0.995,0.005,0.0
0.99,0.0075,0.0025
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.09,0.91
0.0,0.0375,0.9625
0.0,0.0075,0.9925
0.0,0.0225,0.9775
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0125,0.9875
0.0025,0.7075,0.29
0.0,0.0025,0.9975
0.0,0.08,0.92
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.985,0.015
0.9975,0.0,0.0025
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.045,0.59,0.365
0.0,0.9475,0.0525
1.0,0.0,0.0
0.0,0.165,0.835
0.0,0.0025,0.9975
0.0,0.6625,0.3375
0.9975,0.0025,0.0
0.0,0.0075,0.9925
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0225,0.9775
0.0,0.0075,0.9925
0.0,0.0075,0.9925
0.0,0.6925,0.3075
0.0,0.0025,0.9975
0.995,0.0025,0.0025
0.0025,0.1275,0.87
0.005,0.315,0.68
0.0,0.48,0.52
0.9875,0.0075,0.005
0.06,0.78,0.16
0.0,0.0025,0.9975
0.0,0.1625,0.8375
0.0,0.0275,0.9725
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0025,0.675,0.3225
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.005,0.995
0.0,0.995,0.005
0.0,0.9875,0.0125
0.0,0.965,0.035
0.0,0.8025,0.1975
1.0,0.0,0.0
1.0,0.0,0.0
0.995,0.0,0.005
0.0,0.04,0.96
0.0,0.0225,0.9775
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.015,0.105,0.88
0.0,0.0275,0.9725
0.0,0.0975,0.9025
1.0,0.0,0.0
0.9825,0.0025,0.015
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0425,0.9575
0.0,0.02,0.98
0.0,0.5125,0.4875
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0825,0.9175
0.0,0.07,0.93
0.065,0.005,0.93
0.0,0.0225,0.9775
0.0,0.1,0.9
0.9075,0.0425,0.05
0.0,0.79,0.21
0.0,0.0725,0.9275
1.0,0.0,0.0
0.0,0.0575,0.9425
0.0,0.0,1.0
0.0,0.0075,0.9925
0.0,0.05,0.95
0.0225,0.3275,0.65
1.0,0.0,0.0
0.0,0.1475,0.8525
1.0,0.0,0.0
0.995,0.0025,0.0025
0.995,0.0025,0.0025
0.0075,0.4675,0.525
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0275,0.9725
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0175,0.9825
0.035,0.29,0.675
0.0,0.005,0.995
0.99,0.005,0.005
0.99,0.0,0.01
0.9875,0.0,0.0125
0.0,0.04,0.96
0.015,0.955,0.03
0.0,0.0075,0.9925
0.0,0.105,0.895
0.0,0.6825,0.3175
0.0,0.7875,0.2125
0.0,0.455,0.545
0.025,0.0475,0.9275
0.0025,0.0,0.9975
0.0,0.0675,0.9325
0.0,0.02,0.98
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.03,0.97
1.0,0.0,0.0
0.0,0.0225,0.9775
0.03,0.23,0.74
1.0,0.0,0.0
0.0,0.0025,0.9975
0.0,0.1075,0.8925
0.0,0.31,0.69
0.9675,0.0075,0.025
1.0,0.0,0.0
0.9825,0.005,0.0125
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.085,0.915
0.0,0.0075,0.9925
0.0,0.075,0.925
1.0,0.0,0.0
0.0,0.04,0.96
0.0,0.0025,0.9975
0.0,0.0,1.0
0.0,0.04,0.96
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0025,0.9975
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.1525,0.8475
0.98,0.005,0.015
0.0,0.035,0.965
0.0,0.0125,0.9875
0.0,0.0425,0.9575
0.0,0.025,0.975
1.0,0.0,0.0
0.0,0.1225,0.8775
0.0,0.0025,0.9975
0.9975,0.0,0.0025
0.0,0.6175,0.3825
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0175,0.9825
1.0,0.0,0.0
0.0,0.005,0.995
0.0,0.005,0.995
0.0275,0.84,0.1325
0.0075,0.18,0.8125
0.0,0.015,0.985
0.0,0.03,0.97
1.0,0.0,0.0
0.0,0.0225,0.9775
0.0,0.0,1.0
0.0,0.0175,0.9825
0.0,0.1875,0.8125
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.89,0.11
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.03,0.97
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.165,0.835
0.005,0.1675,0.8275
0.0,0.0975,0.9025
1.0,0.0,0.0
0.0,0.8775,0.1225
0.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0,1.0
0.9825,0.005,0.0125
1.0,0.0,0.0
0.0,0.0925,0.9075
0.9925,0.005,0.0025
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0075,0.9925
0.0,0.07,0.93
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.005,0.995
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.655,0.345
0.0,0.0175,0.9825
0.0,0.17,0.83
0.0,0.4675,0.5325
0.0,0.0,1.0
1.0,0.0,0.0
0.0025,0.4225,0.575
0.9975,0.0025,0.0
0.095,0.51,0.395
0.9925,0.0075,0.0
0.0,0.0025,0.9975
0.0,0.01,0.99
0.9975,0.0,0.0025
0.9925,0.0,0.0075
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.125,0.875
0.995,0.0,0.005
0.995,0.0,0.005
0.0,0.0,1.0
0.9975,0.0,0.0025
1.0,0.0,0.0
1.0,0.0,0.0
0.9975,0.0,0.0025
0.0,0.415,0.585
1.0,0.0,0.0
0.6075,0.135,0.2575
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0025,0.745,0.2525
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.415,0.585
0.0,0.1475,0.8525
0.0425,0.0925,0.865
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0025,0.1725,0.825
0.9975,0.0,0.0025
0.0025,0.1525,0.845
0.0,0.7325,0.2675
0.99,0.0025,0.0075
0.0,0.14,0.86
0.0,0.015,0.985
0.0,0.0075,0.9925
0.005,0.985,0.01
0.0,0.0125,0.9875
0.0,0.07,0.93
0.0,0.0,1.0
0.005,0.36,0.635
1.0,0.0,0.0
0.9925,0.005,0.0025
0.0,0.5425,0.4575
0.0,0.0,1.0
0.0,0.0025,0.9975
0.0,0.0125,0.9875
0.0,0.035,0.965
0.0025,0.0175,0.98
0.0225,0.1175,0.86
1.0,0.0,0.0
0.0025,0.7375,0.26
0.0,0.7225,0.2775
0.0,0.0025,0.9975
0.0,0.0,1.0
1.0,0.0,0.0
0.84,0.055,0.105
1.0,0.0,0.0
0.13,0.105,0.765
0.0,0.1275,0.8725
0.0,0.78,0.22
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0175,0.9825
0.0,0.005,0.995
1.0,0.0,0.0
0.0,0.265,0.735
0.0,0.02,0.98
0.065,0.21,0.725
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.995,0.0025,0.0025
0.9975,0.0,0.0025
0.0,0.01,0.99
0.0,0.65,0.35
0.0,0.0725,0.9275
0.0,0.1025,0.8975
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.9975,0.0025,0.0
0.01,0.2275,0.7625
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.105,0.895
1.0,0.0,0.0
0.0,0.23,0.77
0.9225,0.01,0.0675
0.0,0.03,0.97
0.0,0.005,0.995
0.0475,0.3525,0.6
0.0,0.03,0.97
0.0,0.0675,0.9325
1.0,0.0,0.0
0.0,0.2925,0.7075
1.0,0.0,0.0
0.9975,0.0,0.0025
0.0025,0.8675,0.13
0.0,0.165,0.835
1.0,0.0,0.0
0.0,0.015,0.985
1.0,0.0,0.0
0.0,0.1075,0.8925
0.9975,0.0025,0.0
0.0,0.0275,0.9725
0.99,0.0025,0.0075
1.0,0.0,0.0
0.99,0.005,0.005
1.0,0.0,0.0
0.0,0.6425,0.3575
0.99,0.0075,0.0025
0.0,0.1175,0.8825
0.0,0.185,0.815
1.0,0.0,0.0
0.945,0.015,0.04
0.0,0.0,1.0
0.0,0.0125,0.9875
0.9925,0.0025,0.005
0.975,0.0,0.025
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0025,0.3,0.6975
1.0,0.0,0.0
1.0,0.0,0.0
0.0025,0.78,0.2175
0.0575,0.1975,0.745
1.0,0.0,0.0
0.9875,0.0075,0.005
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.3075,0.6925
0.0,0.005,0.995
0.0375,0.305,0.6575
0.0,0.0125,0.9875
0.0,0.16,0.84
0.0,0.1425,0.8575
0.0,0.01,0.99
0.0,0.9425,0.0575
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.005,0.995
0.0175,0.0,0.9825
0.0,0.005,0.995
1.0,0.0,0.0
0.0,0.025,0.975
1.0,0.0,0.0
0.0,0.03,0.97
0.0,0.015,0.985
0.0,0.3775,0.6225
1.0,0.0,0.0
0.0,0.0475,0.9525
0.0,0.2075,0.7925
0.005,0.0475,0.9475
0.0,0.005,0.995
0.0,0.9675,0.0325
0.0025,0.2625,0.735
0.0,0.01,0.99
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.005,0.5575,0.4375
0.0,0.0025,0.9975
0.0,0.1125,0.8875
0.0,0.995,0.005
0.0,0.0025,0.9975
1.0,0.0,0.0
1.0,0.0,0.0
0.995,0.005,0.0
0.0,0.035,0.965
0.0,0.0,1.0
0.035,0.0075,0.9575
1.0,0.0,0.0
1.0,0.0,0.0
0.9975,0.0,0.0025
0.0,0.015,0.985
0.0,0.13,0.87
0.9975,0.0,0.0025
0.0025,0.2375,0.76
1.0,0.0,0.0
0.0,0.07,0.93
1.0,0.0,0.0
0.9975,0.0025,0.0
0.0,0.0025,0.9975
0.9525,0.0025,0.045
0.0175,0.915,0.0675
0.0,0.01,0.99
1.0,0.0,0.0
0.0,0.0475,0.9525
0.015,0.1925,0.7925
0.0,0.435,0.565
0.0,0.01,0.99
0.0,0.0025,0.9975
0.0,0.1175,0.8825
0.0,0.6175,0.3825
0.0,0.3925,0.6075
1.0,0.0,0.0
1.0,0.0,0.0
0.0025,0.005,0.9925
0.0075,0.69,0.3025
0.005,0.0575,0.9375
0.0,0.015,0.985
0.005,0.27,0.725
1.0,0.0,0.0
1.0,0.0,0.0
0.9875,0.0,0.0125
0.9975,0.0,0.0025
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.05,0.95
0.0225,0.085,0.8925
0.0,0.0025,0.9975
0.0,0.2175,0.7825
1.0,0.0,0.0
0.0,0.3175,0.6825
1.0,0.0,0.0
0.0125,0.09,0.8975
0.0,0.0375,0.9625
0.0,0.0025,0.9975
1.0,0.0,0.0
0.0,0.0125,0.9875
0.0,0.0,1.0
0.0,0.0575,0.9425
0.0025,0.03,0.9675
0.0,0.03,0.97
0.0,0.0025,0.9975
1.0,0.0,0.0
0.0,0.0,1.0
0.915,0.025,0.06
1.0,0.0,0.0
0.005,0.385,0.61
0.0025,0.1775,0.82
1.0,0.0,0.0
0.0,0.1675,0.8325
0.0,0.04,0.96
0.0,0.0075,0.9925
0.9875,0.0025,0.01
0.9975,0.0,0.0025
1.0,0.0,0.0
0.9975,0.0,0.0025
0.0025,0.0425,0.955
1.0,0.0,0.0
0.0,0.085,0.915
1.0,0.0,0.0
0.9875,0.005,0.0075
1.0,0.0,0.0
0.005,0.65,0.345
0.0,0.0025,0.9975
0.0,0.54,0.46
0.0,0.08,0.92
0.0,0.0,1.0
0.0,0.015,0.985
0.965,0.025,0.01
0.0,0.0225,0.9775
0.0,0.005,0.995
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.035,0.965
0.0,0.0,1.0
0.015,0.1175,0.8675
0.9925,0.0,0.0075
0.9975,0.0025,0.0
0.0,0.0,1.0
0.0,0.0025,0.9975
0.0,0.03,0.97
1.0,0.0,0.0
0.0,0.9575,0.0425
0.0,0.0075,0.9925
0.0,0.0,1.0
0.005,0.1525,0.8425
0.0,0.0025,0.9975
0.0,0.0625,0.9375
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.8225,0.1775
0.0,0.02,0.98
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0225,0.9775
0.0,0.2175,0.7825
0.9975,0.0,0.0025
0.0,0.575,0.425
1.0,0.0,0.0
0.0,0.0275,0.9725
0.9975,0.0,0.0025
0.0,0.785,0.215
0.055,0.705,0.24
0.0,0.0225,0.9775
0.0,0.765,0.235
0.005,0.0875,0.9075
1.0,0.0,0.0
0.9575,0.015,0.0275
0.0,0.0175,0.9825
0.0,0.29,0.71
0.9975,0.0,0.0025
0.0,0.2025,0.7975
0.0,0.0325,0.9675
0.0,0.0025,0.9975
0.0,0.9975,0.0025
